                        ORT     Lon     Lat     Dep     Mag  Nus  NuP  NuS  ADS     MDS  GAP     RMS     ERH     ERZ
2001-02-03T02:21:10.510000Z  52.353  33.918  14.390   1.100   16  NaN  NaN  NaN  53.700  141   0.200   0.700   0.900
2001-02-03T02:22:20.030000Z  52.294  33.842  12.170   1.500   17  NaN  NaN  NaN  30.300  168   0.100   0.400   0.300
2001-02-03T02:23:29.760000Z  53.004  33.614  38.680   5.000   19  NaN  NaN  NaN  60.600  163   0.160   0.600   1.600
2001-02-03T02:24:39.920000Z  52.554  33.914  19.980   1.800   18  NaN  NaN  NaN  47.500  147   0.160   0.500   0.700
2001-02-03T02:25:49.720000Z  52.523  34.124  17.550   1.400   19  NaN  NaN  NaN  27.400  122   0.130   0.400   0.400
2001-02-03T02:27:00.120000Z  52.395  33.914  14.880   2.300   16  NaN  NaN  NaN  39.600  167   0.150   0.700   0.800
2001-02-03T02:28:10.080000Z  52.548  33.659  20.460   2.000   13  NaN  NaN  NaN  58.700  163   0.140   0.800   1.000
2001-02-03T02:29:20.680000Z  52.385  33.696  17.930   2.100   18  NaN  NaN  NaN  56.700  157   0.300   1.200   1.700
2001-02-03T02:30:30.010000Z  52.597  33.992  21.190   0.800   13  NaN  NaN  NaN  38.200  137   0.100   0.300   0.400
2001-02-03T02:31:39.820000Z  52.768  33.784  27.780   1.400   15  NaN  NaN  NaN  41.300  188   0.110   0.400   0.500
2001-02-03T02:32:50.090000Z  52.487  33.769  18.250   1.400   17  NaN  NaN  NaN  54.700  191   0.200   0.800   0.800
2001-02-03T02:33:59.970000Z  52.764  33.750  29.130   2.300   15  NaN  NaN  NaN  45.100  169   0.050   0.200   0.400
2001-02-03T02:35:10.280000Z  52.416  33.618  18.510   0.900   14  NaN  NaN  NaN  58.800  187   0.190   1.000   1.400
2001-02-03T02:36:19.500000Z  53.006  33.956  34.980   2.700   18  NaN  NaN  NaN  55.000  146   0.190   0.600   1.000
2001-02-03T02:37:30.100000Z  52.623  33.733  24.460   2.300   18  NaN  NaN  NaN  51.200  152   0.100   0.300   0.700
2001-02-03T02:38:39.860000Z  52.721  33.855  26.310   2.600   15  NaN  NaN  NaN  52.500  136   0.120   0.400   1.000
2001-02-03T02:39:50.060000Z  52.185  33.920   7.790   1.700   20  NaN  NaN  NaN  20.600  145   0.130   0.500   0.500
2001-02-03T02:40:59.630000Z  52.541  34.197  15.850   1.600   16  NaN  NaN  NaN  19.900  100   0.120   0.300   0.400
2001-02-03T02:42:09.990000Z  52.724  33.801  24.900   3.200   16  NaN  NaN  NaN  40.600  188   0.180   1.000   1.200
2001-02-03T02:43:19.520000Z  52.822  34.001  25.710   3.100   13  NaN  NaN  NaN  38.300  168   0.160   0.700   1.600
2001-02-03T02:44:30.180000Z  52.386  33.900  15.330   2.400   15  NaN  NaN  NaN  38.700  170   0.150   0.600   0.700
2001-02-03T02:45:39.810000Z  52.580  33.967  19.100   1.300   18  NaN  NaN  NaN  33.100  123   0.170   0.500   0.700
2001-02-03T02:46:50.050000Z  52.360  33.947  13.290   2.600   15  NaN  NaN  NaN  37.100  143   0.160   0.700   1.000
2001-02-03T02:48:00.120000Z  52.532  33.731  19.930   2.600   18  NaN  NaN  NaN  55.500  152   0.160   0.500   1.100
2001-02-03T02:49:09.820000Z  52.748  33.804  26.170   0.700   19  NaN  NaN  NaN  39.700  142   0.110   0.400   0.700
2001-02-03T02:50:20.050000Z  52.202  33.843   8.260   2.500   17  NaN  NaN  NaN  46.700  159   0.100   0.500   0.500
2001-02-03T02:51:30.040000Z  52.697  33.777  25.790   1.300   13  NaN  NaN  NaN  44.000  146   0.090   0.300   0.700
2001-02-03T02:52:40.200000Z  52.476  34.083  19.280   1.800   19  NaN  NaN  NaN  52.200  109   0.210   0.600   0.800
2001-02-03T02:53:50.240000Z  52.429  33.944  15.610   0.500   14  NaN  NaN  NaN  43.200  180   0.160   0.700   0.800
2001-02-03T02:54:59.780000Z  52.582  33.973  19.040   2.000   18  NaN  NaN  NaN  32.600  122   0.150   0.400   0.500
2001-02-03T02:56:10.200000Z  52.635  33.323  28.440   1.600   13  NaN  NaN  NaN  85.300  228   0.320   3.400   4.200
2001-02-03T02:57:19.550000Z  52.888  33.840  30.300   1.900   19  NaN  NaN  NaN  34.200  136   0.180   0.600   0.700
2001-02-03T02:58:29.680000Z  52.610  34.105  19.990   4.400   17  NaN  NaN  NaN  24.000  126   0.170   0.500   0.500
