                        ORT     Lon     Lat     Dep     Mag  Nus  NuP  NuS  ADS     MDS  GAP     RMS     ERH     ERZ
2012-08-13T19:43:22.380000Z  46.645  38.418  14.600   3.300   14  NaN  NaN  NaN  36.400  127   0.210   0.900   1.300
2012-08-13T19:55:52.930000Z  46.726  38.355  19.220   1.800    6  NaN  NaN  NaN  52.200  192   0.390   5.800   7.800
2012-08-13T20:12:42.980000Z  46.872  38.397  10.000   2.800    8  NaN  NaN  NaN  17.300  191   0.290   3.200   8.200
2012-08-13T20:22:37.540000Z  46.978  38.386   3.430   1.500    6  NaN  NaN  NaN   9.500  208   0.310   5.700   4.200
2012-08-13T20:29:51.820000Z  46.769  38.542  11.590   1.800    7  NaN  NaN  NaN  34.500  214   0.320   5.100  11.500
2012-08-13T20:44:57.190000Z  46.807  38.361   3.100   1.600    7  NaN  NaN  NaN  21.100  171   0.260   2.900   8.500
2012-08-13T20:57:07.320000Z  46.679  38.396  14.700   1.500    6  NaN  NaN  NaN  32.900  173   0.260   3.400  10.500
2012-08-13T21:01:39.850000Z  46.694  38.420  14.360   1.800    7  NaN  NaN  NaN  32.500  180   0.320   3.900   9.500
2012-08-13T21:10:31.690000Z  46.750  38.461  11.560   1.600    8  NaN  NaN  NaN  30.000  195   0.270   3.200   7.600
2012-08-13T21:18:46.000000Z  46.768  38.377  14.900   1.200    6  NaN  NaN  NaN  24.900  201   0.370   8.200  11.400
2012-08-13T21:25:25.120000Z  46.801  38.484  14.750   1.800    8  NaN  NaN  NaN  28.000  206   0.380   4.700   4.900
2012-08-13T21:29:06.300000Z  46.800  38.418  14.650   1.300    6  NaN  NaN  NaN  23.900  216   0.410   5.700  12.600
2012-08-13T21:33:29.850000Z  46.673  38.434  14.340   1.700    8  NaN  NaN  NaN  34.700  182   0.300   3.200   8.200
2012-08-13T22:37:04.570000Z  46.672  38.408  14.290   3.300   12  NaN  NaN  NaN  33.900  126   0.250   1.400   1.800
2012-08-13T23:22:37.020000Z  46.742  38.442  10.000   1.500    5  NaN  NaN  NaN  29.600  189   0.240   6.800  38.200
2012-08-13T23:43:33.740000Z  46.852  38.386  10.000   1.500    7  NaN  NaN  NaN  18.200  184   0.270   3.500   9.800
2012-08-14T01:32:41.760000Z  46.674  38.425  11.180   2.200    7  NaN  NaN  NaN  34.200  179   0.150   1.900   9.300
2012-08-14T01:39:59.740000Z  46.708  38.455  10.000   1.400    5  NaN  NaN  NaN  32.900  189   0.310   7.200  46.200
2012-08-14T01:49:20.130000Z  46.677  38.421  14.170   3.000   13  NaN  NaN  NaN  33.900  127   0.250   1.100   1.700
2012-08-14T02:00:50.730000Z  46.674  38.431   1.770   2.000    6  NaN  NaN  NaN  34.500  181   0.310   4.100 425.900
2012-08-14T03:46:54.420000Z  46.807  38.444  17.070   2.300   12  NaN  NaN  NaN  13.900  186   0.190   1.200   0.600
2012-08-14T04:08:42.910000Z  46.664  38.508  11.560   2.100    6  NaN  NaN  NaN  39.200  197   0.390   5.700  15.000
2012-08-14T04:52:17.860000Z  46.648  38.440  17.170   2.300    8  NaN  NaN  NaN  37.000  181   0.270   2.000   3.200
2012-08-14T05:28:13.350000Z  46.792  38.438  13.370   2.100   14  NaN  NaN  NaN  25.500  128   0.280   1.300   1.900
2012-08-14T06:58:45.510000Z  46.651  38.399  14.320   3.400    6  NaN  NaN  NaN  35.400  172   0.210   3.200  10.800
2012-08-14T08:11:48.970000Z  46.659  38.390  14.850   1.800    6  NaN  NaN  NaN  34.500  170   0.210   3.300  10.700
2012-08-14T10:28:44.320000Z  46.702  38.419  10.660   2.100   23  NaN  NaN  NaN  31.800   49   0.300   1.000   1.500
2012-08-14T10:50:25.110000Z  46.776  38.464  10.000   3.600    6  NaN  NaN  NaN  28.400  199   0.350   5.300  17.100
2012-08-14T11:17:14.090000Z  46.659  38.391  10.000   2.100    4  NaN  NaN  NaN  34.500  201   0.310     NaN     NaN
2012-08-14T11:44:11.850000Z  46.684  38.439   6.370   1.700    7  NaN  NaN  NaN  34.000  184   0.310   3.600  52.400
2012-08-14T12:42:55.290000Z  46.671  38.425  18.640   1.800    7  NaN  NaN  NaN  34.600  179   0.130   1.500   1.400
2012-08-14T13:31:03.540000Z  46.688  38.423  14.760   2.200    7  NaN  NaN  NaN  33.100  180   0.300   3.500  13.000
2012-08-14T14:02:26.060000Z  46.781  38.453  14.990   2.200   21  NaN  NaN  NaN  27.300   46   0.340   1.400   1.800
2012-08-14T15:48:20.560000Z  46.643  38.423   8.320   5.200   13  NaN  NaN  NaN  36.800  127   0.260   1.100   3.000
2012-08-14T16:07:08.580000Z  46.855  38.398  14.600   3.800    7  NaN  NaN  NaN  18.600  189   0.290   2.800   4.600
2012-08-14T16:30:46.190000Z  46.780  38.410  14.480   1.900    9  NaN  NaN  NaN  25.000  184   0.380   2.400  10.200
2012-08-14T16:36:25.030000Z  46.695  38.421  10.370   2.000   14  NaN  NaN  NaN  32.400  127   0.350   1.300   3.300
2012-08-14T17:05:18.010000Z  46.663  38.425  14.880   3.300    7  NaN  NaN  NaN  35.200  179   0.290   3.100  10.600
2012-08-14T17:09:10.170000Z  46.693  38.421  11.220   1.700   14  NaN  NaN  NaN  32.500  127   0.300   1.200   2.700
2012-08-14T17:16:25.790000Z  46.786  38.428   0.800   3.100    7  NaN  NaN  NaN  59.600  203   0.150   2.000   4.800
2012-08-14T18:53:41.030000Z  46.662  38.412  14.720   2.000    8  NaN  NaN  NaN  34.800  176   0.480   4.000   9.900
2012-08-14T20:20:33.520000Z  46.658  38.414   9.800   2.000   12  NaN  NaN  NaN  35.200  126   0.240   1.100   3.400
2012-08-14T21:29:04.570000Z  46.874  38.430  14.200   3.000    6  NaN  NaN  NaN  19.200  203   0.260   4.400   7.600
2012-08-14T21:32:40.220000Z  46.790  38.416  16.280   1.300    6  NaN  NaN  NaN  24.500  187   0.320   4.800   4.200
2012-08-14T22:10:17.470000Z  46.678  38.422  14.540   1.500    6  NaN  NaN  NaN  33.800  179   0.260   4.000  14.100
2012-08-14T22:41:54.500000Z  46.700  38.386  14.780   2.000    6  NaN  NaN  NaN  30.800  172   0.240   3.600  12.000
2012-08-14T23:07:42.700000Z  46.748  38.396   0.460   1.700    5  NaN  NaN  NaN  27.100  177   0.290   6.700  11.200
2012-08-14T23:33:30.980000Z  46.766  38.399  18.960   1.300    6  NaN  NaN  NaN  25.700  180   0.260   3.900   3.000
2012-08-14T23:42:05.500000Z  46.698  38.377  14.560   1.700    6  NaN  NaN  NaN  30.800  169   0.250   3.500  11.900
2012-08-15T00:42:47.250000Z  46.704  38.388  14.920   1.700    5  NaN  NaN  NaN  30.600  202   0.210   5.700  20.800
2012-08-15T01:35:40.080000Z  46.681  38.429  19.450   1.000    7  NaN  NaN  NaN  33.900  181   0.350   4.600   2.900
2012-08-15T01:43:13.280000Z  46.691  38.393  14.340   1.600    7  NaN  NaN  NaN  31.800  173   0.260   2.800   8.600
2012-08-15T03:03:30.800000Z  46.616  38.502  14.610   1.600    6  NaN  NaN  NaN  42.500  192   0.200   4.900  16.700
2012-08-15T03:41:30.790000Z  46.791  38.439  11.780   1.800   13  NaN  NaN  NaN  25.700  128   0.280   1.200   1.900
2012-08-15T04:29:39.760000Z  46.814  38.409  14.120   3.400   13  NaN  NaN  NaN  22.300  125   0.450   2.400   2.400
2012-08-15T05:26:26.570000Z  46.777  38.438  17.590   3.100    8  NaN  NaN  NaN  26.700  192   0.260   2.700   2.300
2012-08-15T05:39:51.240000Z  46.680  38.448  11.560   2.400    8  NaN  NaN  NaN  34.700  185   0.390   3.200  21.700
2012-08-15T07:12:14.310000Z  46.648  38.415  11.420   2.300    7  NaN  NaN  NaN  36.100  175   0.280   3.200  12.400
2012-08-15T08:39:21.510000Z  46.875  38.433  11.570   2.600   10  NaN  NaN  NaN  19.400  204   0.310   2.400   4.600
2012-08-15T09:03:48.140000Z  46.691  38.433  18.140   3.100    8  NaN  NaN  NaN  33.200  183   0.400   4.200   3.300
2012-08-15T09:37:46.830000Z  46.689  38.370  11.350   2.600    6  NaN  NaN  NaN  31.400  167   0.340   4.900  21.300
2012-08-15T11:27:05.810000Z  46.770  38.356  14.280   1.800    6  NaN  NaN  NaN  24.200  167   0.280   4.700  10.300
2012-08-15T11:39:29.690000Z  46.695  38.368  14.680   2.500    6  NaN  NaN  NaN  30.800  167   0.220   3.900   6.500
2012-08-15T13:52:42.280000Z  46.667  38.440  14.710   2.200    7  NaN  NaN  NaN  35.500  183   0.270   3.200  12.500
2012-08-15T13:58:28.160000Z  46.803  38.460  14.480   2.100    7  NaN  NaN  NaN  26.200  201   0.220   3.300   4.200
2012-08-15T16:01:21.720000Z  46.702  38.388  14.640   2.000    6  NaN  NaN  NaN  30.700  172   0.250   4.000  11.900
2012-08-15T17:49:04.950000Z  46.663  38.412  10.120   2.200   20  NaN  NaN  NaN  34.700   50   0.300   1.200   1.700
2012-08-15T18:00:01.430000Z  46.644  38.425  11.000   5.000   11  NaN  NaN  NaN  36.800  127   0.280   1.500   2.900
2012-08-15T18:16:27.470000Z  46.699  38.452  14.990   3.300    7  NaN  NaN  NaN  33.500  188   0.350   4.600   9.500
2012-08-15T18:38:43.830000Z  46.662  38.412  16.410   2.100    7  NaN  NaN  NaN  34.800  176   0.210   2.400   2.700
2012-08-15T19:23:57.810000Z  46.667  38.416  12.100   2.200    8  NaN  NaN  NaN  34.500  177   0.200   1.300   7.300
2012-08-15T20:27:44.670000Z  46.671  38.416  10.000   1.800    6  NaN  NaN  NaN  34.200  177   0.270   2.800  24.400
2012-08-15T21:26:47.470000Z  46.663  38.398  18.600   2.000    7  NaN  NaN  NaN  34.200  172   0.230   2.700   2.200
2012-08-15T23:01:19.290000Z  46.659  38.390  14.900   2.200    6  NaN  NaN  NaN  34.400  201   0.270   4.400   8.400
2012-08-16T00:15:16.650000Z  46.644  38.424   9.850   1.700   12  NaN  NaN  NaN  36.700  127   0.140   0.600   1.500
2012-08-16T00:32:52.050000Z  46.651  38.425  14.510   3.300    7  NaN  NaN  NaN  36.200  178   0.240   2.900   7.400
2012-08-16T01:31:21.020000Z  46.749  38.426  18.430   1.700    8  NaN  NaN  NaN  28.300  186   0.260   2.900   2.400
2012-08-16T02:26:38.480000Z  46.839  38.379   6.340   1.900    5  NaN  NaN  NaN  19.000  180   0.320   7.800  47.800
2012-08-16T03:01:38.740000Z  46.739  38.463  19.110   1.700    8  NaN  NaN  NaN  31.000  194   0.280   3.000   2.400
2012-08-16T03:10:48.190000Z  46.805  38.372  16.620   2.200    7  NaN  NaN  NaN  21.600  175   0.170   2.000   1.800
2012-08-16T05:33:55.960000Z  46.676  38.446  14.840   2.400    8  NaN  NaN  NaN  35.000  185   0.400   4.300  17.100
2012-08-16T05:39:30.970000Z  46.704  38.412  19.250   2.300    6  NaN  NaN  NaN  31.300  178   0.510   5.900   5.300
2012-08-16T06:33:56.590000Z  46.778  38.459   3.740   1.600    5  NaN  NaN  NaN  27.900  197   0.380   8.400  20.200
2012-08-16T08:56:53.750000Z  46.704  38.436   3.700   2.000    5  NaN  NaN  NaN  32.300  185   0.170   5.500  12.800
2012-08-16T09:27:46.940000Z  46.713  38.430  17.020   1.800   10  NaN  NaN  NaN  31.300  184   0.300   2.100   1.700
2012-08-16T11:28:36.920000Z  46.701  38.432   5.700   3.100    6  NaN  NaN  NaN  32.400  183   0.300   4.700  87.100
2012-08-16T13:20:15.150000Z  46.700  38.419   5.930   1.900    5  NaN  NaN  NaN  31.900  180   0.230   5.200 104.900
2012-08-16T13:56:30.060000Z  46.702  38.417  14.530   1.300    7  NaN  NaN  NaN  31.700  180   0.090   1.100   3.900
2012-08-16T15:15:35.180000Z  46.727  38.454  14.320   2.000   14  NaN  NaN  NaN  31.300  129   0.240   1.000   1.600
2012-08-16T15:31:10.400000Z  46.690  38.363   3.080   3.800    5  NaN  NaN  NaN  31.200  165   0.320   4.800 673.500
2012-08-16T17:11:47.820000Z  46.742  38.458  19.430   1.500    7  NaN  NaN  NaN  30.400  193   0.260   3.300   2.600
2012-08-16T17:14:13.570000Z  46.727  38.419  14.910   1.700   22  NaN  NaN  NaN  29.700   49   0.520   2.300   2.800
