                        ORT     Lon     Lat     Dep     Mag  Nus  NuP  NuS     ADS     MDS  GAP     RMS     ERH     ERZ
2001-02-03T03:46:19.300000Z  52.479  34.045  11.900   1.500   11   11   11  96.410  36.900  114   0.286   1.900   2.200
2001-02-03T03:47:29.600000Z  52.495  33.810  12.200   1.300   11   11   10 103.450  49.200  142   0.469   4.400   4.600
2001-02-03T03:48:39.700000Z  52.738  33.562  27.000   0.900   10   10    9 112.890  66.000  198   0.383   4.000   4.900
2001-02-03T03:49:49.900000Z  52.749  33.846  24.900   1.500   11   11    9  98.700  35.200  138   0.343   2.600   3.800
2001-02-03T03:50:59.700000Z  52.476  33.867  11.900   1.600   12   12   12 100.370  46.900  171   0.460   3.700   3.800
2001-02-03T03:52:09.700000Z  52.546  33.803  16.100   1.500   10   10    9 121.960  59.700  163   0.397   3.500   4.300
2001-02-03T03:53:19.600000Z  52.917  33.608  29.700   2.000   12   12   10 105.040  60.100  185   0.277   2.700   2.600
2001-02-03T03:54:29.600000Z  52.404  33.823   8.800   1.200   10   10   10 114.830  54.800  139   0.496   3.800   4.200
2001-02-03T03:55:39.600000Z  52.351  33.852   7.100   0.800   13   13   12 100.720  35.500  134   0.332   2.500   2.100
2001-02-03T03:56:49.900000Z  52.499  33.854  15.400   1.300   10   10   10 116.180  47.000  136   0.405   3.300   3.800
2001-02-03T03:57:59.600000Z  52.719  34.024  20.700   1.400   11   11    9  91.840  19.200  152   0.264   2.400   1.500
2001-02-03T03:59:09.700000Z  52.670  33.895  19.300   1.400   12   12    9 105.430  48.100  132   0.369   2.800   3.500
2001-02-03T04:00:19.800000Z  52.639  33.863  19.000   2.500   11   11   11 108.100  51.700  136   0.394   2.900   3.400
2001-02-03T04:01:29.600000Z  52.523  33.562  17.200   2.900   12   12   11 128.540  68.800  177   0.421   4.100   5.200
2001-02-03T04:02:39.100000Z  52.552  33.506  13.600   2.200   12   12   11 123.280  72.300  185   0.433   4.400   5.100
