eid,code,phase,noise,wet
470,GANJ,P,0.000,0.000
470,ZNJK,S,0.000,0.000
470,VANB,S,0.000,0.000
471,TAHR,S,0.000,0.000
471,HRS,P,0.000,0.000
471,HRS,S,0.000,0.000
471,TVRZ,P,0.000,0.000
471,FTB,P,0.000,0.000
471,FTB,S,0.000,0.000
471,TBZ,P,0.000,0.000
471,BST,P,0.000,0.000
471,ORD,P,0.000,0.000
471,ORD,S,0.000,0.000
471,SRB,P,0.000,0.000
471,SRB,S,0.000,0.000
471,GRMI,P,0.000,0.000
471,GRMI,S,0.000,0.000
471,MRD,P,0.000,0.000
471,SHB,P,0.000,0.000
471,SHB,S,0.000,0.000
471,HSH,S,0.000,0.000
471,LRK,P,0.000,0.000
471,NAX,S,0.000,0.000
471,SBZ,P,0.000,0.000
471,SBZ,S,0.000,0.000
471,GLBA,P,0.000,0.000
471,ASTR,S,0.000,0.000
471,LKRN,P,0.000,0.000
471,LKRN,S,0.000,0.000
471,SAAT,P,0.000,0.000
471,SAAT,S,0.000,0.000
471,MAKU,P,0.000,0.000
471,ZRD,P,0.000,0.000
471,ZNJK,P,0.000,0.000
471,GANJ,S,0.000,0.000
471,VANB,P,0.000,0.000
472,HRS,P,0.000,0.000
472,HRS,S,0.000,0.000
472,TVRZ,P,0.000,0.000
472,FTB,P,0.000,0.000
472,FTB,S,0.000,0.000
472,TBZ,P,0.000,0.000
472,BST,P,0.000,0.000
472,BST,S,0.000,0.000
472,SRB,P,0.000,0.000
472,ORD,S,0.000,0.000
472,GRMI,P,0.000,0.000
472,AZR,P,0.000,0.000
472,AZR,S,0.000,0.000
472,SHB,P,0.000,0.000
472,SHB,S,0.000,0.000
472,MRD,P,0.000,0.000
472,HSH,P,0.000,0.000
472,NAX,P,0.000,0.000
472,SBZ,S,0.000,0.000
472,GLBA,S,0.000,0.000
472,ASTR,P,0.000,0.000
472,ASTR,S,0.000,0.000
472,LKRN,P,0.000,0.000
472,LKRN,S,0.000,0.000
472,BRDA,P,0.000,0.000
472,BRDA,S,0.000,0.000
472,SAAT,P,0.000,0.000
472,SAAT,S,0.000,0.000
472,MAKU,S,0.000,0.000
472,ZRD,P,0.000,0.000
472,ZNJK,P,0.000,0.000
472,GANJ,S,0.000,0.000
472,VANB,P,0.000,0.000
473,HRS,P,0.000,0.000
473,HRS,S,0.000,0.000
473,TAHR,S,0.000,0.000
473,TABZ,P,0.000,0.000
473,TABZ,S,0.000,0.000
473,TBZ,P,0.000,0.000
473,TBZ,S,0.000,0.000
473,FTB,P,0.000,0.000
473,BST,P,0.000,0.000
473,BST,S,0.000,0.000
473,ORD,P,0.000,0.000
473,MRD,P,0.000,0.000
473,SHB,P,0.000,0.000
473,SRB,P,0.000,0.000
473,SRB,S,0.000,0.000
473,HSH,S,0.000,0.000
473,SBZ,P,0.000,0.000
473,LRK,P,0.000,0.000
473,LRK,S,0.000,0.000
473,GLBA,P,0.000,0.000
473,GLBA,S,0.000,0.000
473,ASTR,P,0.000,0.000
473,LKRN,P,0.000,0.000
473,LKRN,S,0.000,0.000
473,MAKU,S,0.000,0.000
473,BRDA,P,0.000,0.000
473,BRDA,S,0.000,0.000
473,SAAT,P,0.000,0.000
473,ZRD,P,0.000,0.000
473,GANJ,S,0.000,0.000
473,GNI,P,0.000,0.000
473,VANB,P,0.000,0.000
473,VANB,S,0.000,0.000
474,TVRZ,P,0.000,0.000
474,TVRZ,S,0.000,0.000
474,HRS,P,0.000,0.000
474,FTB,P,0.000,0.000
474,TABZ,P,0.000,0.000
474,TBZ,P,0.000,0.000
474,TBZ,S,0.000,0.000
474,BST,P,0.000,0.000
474,ORD,S,0.000,0.000
474,SRB,P,0.000,0.000
474,SRB,S,0.000,0.000
474,MRD,P,0.000,0.000
474,MRD,S,0.000,0.000
474,SHB,P,0.000,0.000
474,AZR,S,0.000,0.000
474,GRMI,P,0.000,0.000
474,HSH,P,0.000,0.000
474,LRK,S,0.000,0.000
474,GLBA,P,0.000,0.000
474,GLBA,S,0.000,0.000
474,LKRN,P,0.000,0.000
474,LKRN,S,0.000,0.000
474,MAKU,P,0.000,0.000
474,MAKU,S,0.000,0.000
474,SAAT,P,0.000,0.000
474,SAAT,S,0.000,0.000
474,ZRD,P,0.000,0.000
474,ZRD,S,0.000,0.000
474,ZNJK,P,0.000,0.000
474,GANJ,P,0.000,0.000
474,GANJ,S,0.000,0.000
474,VANB,P,0.000,0.000
474,VANB,S,0.000,0.000
475,TVRZ,S,0.000,0.000
475,HRS,P,0.000,0.000
475,TAHR,P,0.000,0.000
475,TABZ,P,0.000,0.000
475,TBZ,P,0.000,0.000
475,BST,P,0.000,0.000
475,BST,S,0.000,0.000
475,ORD,P,0.000,0.000
475,ORD,S,0.000,0.000
475,SRB,P,0.000,0.000
475,SRB,S,0.000,0.000
475,MRD,P,0.000,0.000
475,SHB,P,0.000,0.000
475,SHB,S,0.000,0.000
475,AZR,P,0.000,0.000
475,GRMI,S,0.000,0.000
475,HSH,P,0.000,0.000
475,HSH,S,0.000,0.000
475,NAX,P,0.000,0.000
475,SBZ,P,0.000,0.000
475,SBZ,S,0.000,0.000
475,ASTR,S,0.000,0.000
475,LKRN,P,0.000,0.000
475,LKRN,S,0.000,0.000
475,MAKU,P,0.000,0.000
475,MAKU,S,0.000,0.000
475,BRDA,P,0.000,0.000
475,BRDA,S,0.000,0.000
475,ZNJK,S,0.000,0.000
475,GANJ,P,0.000,0.000
475,GNI,P,0.000,0.000
475,VANB,P,0.000,0.000
475,VANB,S,0.000,0.000
476,TVRZ,P,0.000,0.000
476,HRS,P,0.000,0.000
476,HRS,S,0.000,0.000
476,TAHR,P,0.000,0.000
476,TAHR,S,0.000,0.000
476,TBZ,P,0.000,0.000
476,BST,P,0.000,0.000
476,MRD,P,0.000,0.000
476,SHB,P,0.000,0.000
476,SHB,S,0.000,0.000
476,SRB,P,0.000,0.000
476,SRB,S,0.000,0.000
476,AZR,P,0.000,0.000
476,GRMI,P,0.000,0.000
476,HSH,P,0.000,0.000
476,HSH,S,0.000,0.000
476,LRK,P,0.000,0.000
476,NAX,S,0.000,0.000
476,SBZ,P,0.000,0.000
476,SBZ,S,0.000,0.000
476,GLBA,P,0.000,0.000
476,GLBA,S,0.000,0.000
476,LKRN,S,0.000,0.000
476,SAAT,S,0.000,0.000
476,ZRD,P,0.000,0.000
476,ZRD,S,0.000,0.000
476,GANJ,P,0.000,0.000
476,GANJ,S,0.000,0.000
476,ZNJK,P,0.000,0.000
476,ZNJK,S,0.000,0.000
476,GNI,P,0.000,0.000
476,VANB,P,0.000,0.000
476,VANB,S,0.000,0.000
477,TAHR,P,0.000,0.000
477,TAHR,S,0.000,0.000
477,HRS,P,0.000,0.000
477,HRS,S,0.000,0.000
477,TBZ,P,0.000,0.000
477,TABZ,S,0.000,0.000
477,ORD,P,0.000,0.000
477,BST,P,0.000,0.000
477,MRD,P,0.000,0.000
477,MRD,S,0.000,0.000
477,GRMI,S,0.000,0.000
477,SHB,P,0.000,0.000
477,SRB,P,0.000,0.000
477,NAX,P,0.000,0.000
477,NAX,S,0.000,0.000
477,LRK,P,0.000,0.000
477,LRK,S,0.000,0.000
477,HSH,P,0.000,0.000
477,SBZ,P,0.000,0.000
477,SBZ,S,0.000,0.000
477,GLBA,P,0.000,0.000
477,GLBA,S,0.000,0.000
477,LKRN,P,0.000,0.000
477,ASTR,P,0.000,0.000
477,BRDA,S,0.000,0.000
477,SAAT,P,0.000,0.000
477,MAKU,S,0.000,0.000
477,ZRD,P,0.000,0.000
477,ZRD,S,0.000,0.000
477,GANJ,P,0.000,0.000
477,GNI,P,0.000,0.000
477,GNI,S,0.000,0.000
477,ZNJK,S,0.000,0.000
478,TVRZ,P,0.000,0.000
478,TVRZ,S,0.000,0.000
478,HRS,P,0.000,0.000
478,TAHR,S,0.000,0.000
478,TABZ,S,0.000,0.000
478,TBZ,P,0.000,0.000
478,TBZ,S,0.000,0.000
478,BST,P,0.000,0.000
478,ORD,P,0.000,0.000
478,ORD,S,0.000,0.000
478,MRD,P,0.000,0.000
478,MRD,S,0.000,0.000
478,SRB,P,0.000,0.000
478,SHB,P,0.000,0.000
478,AZR,P,0.000,0.000
478,AZR,S,0.000,0.000
478,GRMI,P,0.000,0.000
478,GRMI,S,0.000,0.000
478,HSH,P,0.000,0.000
478,HSH,S,0.000,0.000
478,GLBA,P,0.000,0.000
478,ASTR,P,0.000,0.000
478,LKRN,P,0.000,0.000
478,LKRN,S,0.000,0.000
478,MAKU,P,0.000,0.000
478,BRDA,S,0.000,0.000
478,SAAT,P,0.000,0.000
478,ZRD,S,0.000,0.000
478,ZNJK,P,0.000,0.000
478,ZNJK,S,0.000,0.000
478,GNI,P,0.000,0.000
478,VANB,P,0.000,0.000
478,VANB,S,0.000,0.000
479,TVRZ,P,0.000,0.000
479,TVRZ,S,0.000,0.000
479,HRS,P,0.000,0.000
479,HRS,S,0.000,0.000
479,TAHR,P,0.000,0.000
479,TAHR,S,0.000,0.000
479,TABZ,P,0.000,0.000
479,TBZ,P,0.000,0.000
479,BST,P,0.000,0.000
479,BST,S,0.000,0.000
479,ORD,P,0.000,0.000
479,MRD,P,0.000,0.000
479,MRD,S,0.000,0.000
479,SHB,P,0.000,0.000
479,SHB,S,0.000,0.000
479,AZR,P,0.000,0.000
479,SRB,P,0.000,0.000
479,SRB,S,0.000,0.000
479,GRMI,P,0.000,0.000
479,GRMI,S,0.000,0.000
479,NAX,S,0.000,0.000
479,SBZ,S,0.000,0.000
479,LRK,P,0.000,0.000
479,GLBA,P,0.000,0.000
479,GLBA,S,0.000,0.000
479,ASTR,P,0.000,0.000
479,ASTR,S,0.000,0.000
479,BRDA,P,0.000,0.000
479,BRDA,S,0.000,0.000
479,SAAT,S,0.000,0.000
479,ZRD,P,0.000,0.000
479,GANJ,P,0.000,0.000
479,VANB,P,0.000,0.000
480,TVRZ,S,0.000,0.000
480,HRS,P,0.000,0.000
480,HRS,S,0.000,0.000
480,TAHR,S,0.000,0.000
480,TABZ,P,0.000,0.000
480,TABZ,S,0.000,0.000
480,TBZ,P,0.000,0.000
480,FTB,P,0.000,0.000
480,FTB,S,0.000,0.000
480,BST,P,0.000,0.000
480,ORD,P,0.000,0.000
480,ORD,S,0.000,0.000
480,MRD,P,0.000,0.000
480,MRD,S,0.000,0.000
480,SHB,P,0.000,0.000
480,SHB,S,0.000,0.000
480,SRB,P,0.000,0.000
480,SRB,S,0.000,0.000
480,GRMI,P,0.000,0.000
480,HSH,P,0.000,0.000
480,LRK,P,0.000,0.000
480,GLBA,P,0.000,0.000
480,ASTR,S,0.000,0.000
480,LKRN,P,0.000,0.000
480,MAKU,P,0.000,0.000
480,SAAT,S,0.000,0.000
480,ZRD,P,0.000,0.000
480,GANJ,S,0.000,0.000
480,GNI,P,0.000,0.000
480,GNI,S,0.000,0.000
480,ZNJK,P,0.000,0.000
480,VANB,P,0.000,0.000
480,VANB,S,0.000,0.000
481,TVRZ,S,0.000,0.000
481,HRS,P,0.000,0.000
481,HRS,S,0.000,0.000
481,TAHR,P,0.000,0.000
481,TABZ,P,0.000,0.000
481,TABZ,S,0.000,0.000
481,TBZ,P,0.000,0.000
481,TBZ,S,0.000,0.000
481,BST,P,0.000,0.000
481,BST,S,0.000,0.000
481,ORD,S,0.000,0.000
481,MRD,P,0.000,0.000
481,MRD,S,0.000,0.000
481,SHB,P,0.000,0.000
481,AZR,P,0.000,0.000
481,SRB,P,0.000,0.000
481,NAX,S,0.000,0.000
481,LRK,P,0.000,0.000
481,SBZ,P,0.000,0.000
481,SBZ,S,0.000,0.000
481,GLBA,P,0.000,0.000
481,ASTR,P,0.000,0.000
481,ASTR,S,0.000,0.000
481,LKRN,S,0.000,0.000
481,MAKU,P,0.000,0.000
481,MAKU,S,0.000,0.000
481,BRDA,P,0.000,0.000
481,SAAT,S,0.000,0.000
481,ZRD,P,0.000,0.000
481,GANJ,P,0.000,0.000
481,ZNJK,P,0.000,0.000
481,GNI,P,0.000,0.000
481,GNI,S,0.000,0.000
482,TVRZ,P,0.000,0.000
482,HRS,P,0.000,0.000
482,HRS,S,0.000,0.000
482,TAHR,P,0.000,0.000
482,TAHR,S,0.000,0.000
482,TABZ,P,0.000,0.000
482,FTB,S,0.000,0.000
482,TBZ,P,0.000,0.000
482,BST,P,0.000,0.000
482,BST,S,0.000,0.000
482,ORD,P,0.000,0.000
482,MRD,P,0.000,0.000
482,MRD,S,0.000,0.000
482,SHB,P,0.000,0.000
482,AZR,P,0.000,0.000
482,AZR,S,0.000,0.000
482,SRB,P,0.000,0.000
482,SRB,S,0.000,0.000
482,GRMI,S,0.000,0.000
482,HSH,P,0.000,0.000
482,NAX,S,0.000,0.000
482,LRK,S,0.000,0.000
482,SBZ,P,0.000,0.000
482,SBZ,S,0.000,0.000
482,GLBA,P,0.000,0.000
482,ASTR,S,0.000,0.000
482,LKRN,P,0.000,0.000
482,MAKU,P,0.000,0.000
482,BRDA,P,0.000,0.000
482,BRDA,S,0.000,0.000
482,SAAT,P,0.000,0.000
482,ZNJK,S,0.000,0.000
482,VANB,P,0.000,0.000
483,HRS,P,0.000,0.000
483,HRS,S,0.000,0.000
483,TAHR,P,0.000,0.000
483,FTB,P,0.000,0.000
483,FTB,S,0.000,0.000
483,TBZ,P,0.000,0.000
483,TBZ,S,0.000,0.000
483,BST,P,0.000,0.000
483,MRD,P,0.000,0.000
483,MRD,S,0.000,0.000
483,SHB,P,0.000,0.000
483,AZR,P,0.000,0.000
483,SRB,P,0.000,0.000
483,SRB,S,0.000,0.000
483,GRMI,P,0.000,0.000
483,GRMI,S,0.000,0.000
483,HSH,P,0.000,0.000
483,NAX,S,0.000,0.000
483,LRK,S,0.000,0.000
483,SBZ,P,0.000,0.000
483,GLBA,S,0.000,0.000
483,ASTR,P,0.000,0.000
483,ASTR,S,0.000,0.000
483,LKRN,P,0.000,0.000
483,BRDA,P,0.000,0.000
483,BRDA,S,0.000,0.000
483,SAAT,P,0.000,0.000
483,SAAT,S,0.000,0.000
483,ZRD,P,0.000,0.000
483,GANJ,S,0.000,0.000
483,ZNJK,P,0.000,0.000
483,ZNJK,S,0.000,0.000
483,VANB,P,0.000,0.000
484,TVRZ,P,0.000,0.000
484,TVRZ,S,0.000,0.000
484,HRS,P,0.000,0.000
484,HRS,S,0.000,0.000
484,TAHR,P,0.000,0.000
484,TAHR,S,0.000,0.000
484,FTB,S,0.000,0.000
484,TABZ,P,0.000,0.000
484,TBZ,P,0.000,0.000
484,BST,P,0.000,0.000
484,SRB,P,0.000,0.000
484,MRD,P,0.000,0.000
484,MRD,S,0.000,0.000
484,SHB,P,0.000,0.000
484,SHB,S,0.000,0.000
484,AZR,P,0.000,0.000
484,GRMI,S,0.000,0.000
484,LRK,P,0.000,0.000
484,SBZ,S,0.000,0.000
484,GLBA,P,0.000,0.000
484,GLBA,S,0.000,0.000
484,ASTR,P,0.000,0.000
484,LKRN,P,0.000,0.000
484,MAKU,P,0.000,0.000
484,MAKU,S,0.000,0.000
484,BRDA,S,0.000,0.000
484,SAAT,P,0.000,0.000
484,SAAT,S,0.000,0.000
484,ZRD,P,0.000,0.000
484,ZRD,S,0.000,0.000
484,GANJ,P,0.000,0.000
484,GANJ,S,0.000,0.000
484,ZNJK,P,0.000,0.000
485,TVRZ,P,0.000,0.000
485,TVRZ,S,0.000,0.000
485,HRS,P,0.000,0.000
485,HRS,S,0.000,0.000
485,TAHR,S,0.000,0.000
485,FTB,P,0.000,0.000
485,TABZ,P,0.000,0.000
485,TBZ,P,0.000,0.000
485,TBZ,S,0.000,0.000
485,BST,P,0.000,0.000
485,SHB,P,0.000,0.000
485,SHB,S,0.000,0.000
485,MRD,P,0.000,0.000
485,MRD,S,0.000,0.000
485,AZR,P,0.000,0.000
485,AZR,S,0.000,0.000
485,SRB,P,0.000,0.000
485,HSH,P,0.000,0.000
485,NAX,P,0.000,0.000
485,SBZ,P,0.000,0.000
485,GLBA,S,0.000,0.000
485,ASTR,P,0.000,0.000
485,ASTR,S,0.000,0.000
485,MAKU,S,0.000,0.000
485,BRDA,P,0.000,0.000
485,BRDA,S,0.000,0.000
485,SAAT,P,0.000,0.000
485,ZRD,S,0.000,0.000
485,ZNJK,P,0.000,0.000
485,ZNJK,S,0.000,0.000
485,GANJ,P,0.000,0.000
485,GNI,P,0.000,0.000
485,VANB,S,0.000,0.000
486,TVRZ,S,0.000,0.000
486,HRS,P,0.000,0.000
486,TAHR,P,0.000,0.000
486,FTB,P,0.000,0.000
486,BST,P,0.000,0.000
486,BST,S,0.000,0.000
486,ORD,P,0.000,0.000
486,ORD,S,0.000,0.000
486,MRD,P,0.000,0.000
486,MRD,S,0.000,0.000
486,SHB,P,0.000,0.000
486,SHB,S,0.000,0.000
486,AZR,S,0.000,0.000
486,SRB,P,0.000,0.000
486,GRMI,S,0.000,0.000
486,HSH,P,0.000,0.000
486,NAX,P,0.000,0.000
486,NAX,S,0.000,0.000
486,LRK,P,0.000,0.000
486,LRK,S,0.000,0.000
486,SBZ,P,0.000,0.000
486,SBZ,S,0.000,0.000
486,ASTR,P,0.000,0.000
486,ASTR,S,0.000,0.000
486,LKRN,P,0.000,0.000
486,LKRN,S,0.000,0.000
486,MAKU,P,0.000,0.000
486,SAAT,S,0.000,0.000
486,ZRD,P,0.000,0.000
486,GANJ,P,0.000,0.000
486,ZNJK,S,0.000,0.000
486,GNI,P,0.000,0.000
486,VANB,P,0.000,0.000
487,TVRZ,P,0.000,0.000
487,TVRZ,S,0.000,0.000
487,HRS,P,0.000,0.000
487,HRS,S,0.000,0.000
487,FTB,P,0.000,0.000
487,TABZ,S,0.000,0.000
487,TBZ,P,0.000,0.000
487,BST,P,0.000,0.000
487,BST,S,0.000,0.000
487,ORD,P,0.000,0.000
487,ORD,S,0.000,0.000
487,SRB,P,0.000,0.000
487,SRB,S,0.000,0.000
487,MRD,P,0.000,0.000
487,MRD,S,0.000,0.000
487,SHB,P,0.000,0.000
487,AZR,P,0.000,0.000
487,AZR,S,0.000,0.000
487,HSH,P,0.000,0.000
487,SBZ,P,0.000,0.000
487,SBZ,S,0.000,0.000
487,ASTR,P,0.000,0.000
487,ASTR,S,0.000,0.000
487,LKRN,S,0.000,0.000
487,BRDA,P,0.000,0.000
487,MAKU,P,0.000,0.000
487,SAAT,P,0.000,0.000
487,SAAT,S,0.000,0.000
487,ZRD,P,0.000,0.000
487,GNI,P,0.000,0.000
487,GNI,S,0.000,0.000
487,VANB,P,0.000,0.000
487,VANB,S,0.000,0.000
488,TVRZ,P,0.000,0.000
488,TVRZ,S,0.000,0.000
488,HRS,P,0.000,0.000
488,TAHR,P,0.000,0.000
488,TAHR,S,0.000,0.000
488,FTB,P,0.000,0.000
488,TBZ,P,0.000,0.000
488,BST,P,0.000,0.000
488,BST,S,0.000,0.000
488,ORD,P,0.000,0.000
488,SRB,P,0.000,0.000
488,SRB,S,0.000,0.000
488,MRD,P,0.000,0.000
488,MRD,S,0.000,0.000
488,SHB,P,0.000,0.000
488,AZR,S,0.000,0.000
488,GRMI,P,0.000,0.000
488,GRMI,S,0.000,0.000
488,HSH,P,0.000,0.000
488,LRK,S,0.000,0.000
488,NAX,S,0.000,0.000
488,SBZ,S,0.000,0.000
488,LKRN,P,0.000,0.000
488,BRDA,P,0.000,0.000
488,MAKU,P,0.000,0.000
488,MAKU,S,0.000,0.000
488,SAAT,S,0.000,0.000
488,ZRD,P,0.000,0.000
488,ZRD,S,0.000,0.000
488,GANJ,P,0.000,0.000
488,GNI,P,0.000,0.000
488,GNI,S,0.000,0.000
488,VANB,P,0.000,0.000
489,TVRZ,S,0.000,0.000
489,TAHR,P,0.000,0.000
489,HRS,P,0.000,0.000
489,TBZ,P,0.000,0.000
489,TBZ,S,0.000,0.000
489,BST,P,0.000,0.000
489,BST,S,0.000,0.000
489,ORD,P,0.000,0.000
489,ORD,S,0.000,0.000
489,MRD,P,0.000,0.000
489,MRD,S,0.000,0.000
489,SHB,P,0.000,0.000
489,AZR,P,0.000,0.000
489,SRB,P,0.000,0.000
489,SRB,S,0.000,0.000
489,GRMI,P,0.000,0.000
489,GRMI,S,0.000,0.000
489,HSH,S,0.000,0.000
489,NAX,S,0.000,0.000
489,LRK,P,0.000,0.000
489,SBZ,P,0.000,0.000
489,GLBA,P,0.000,0.000
489,LKRN,P,0.000,0.000
489,LKRN,S,0.000,0.000
489,MAKU,S,0.000,0.000
489,BRDA,P,0.000,0.000
489,BRDA,S,0.000,0.000
489,SAAT,P,0.000,0.000
489,GANJ,P,0.000,0.000
489,GNI,P,0.000,0.000
489,GNI,S,0.000,0.000
489,ZNJK,S,0.000,0.000
489,VANB,P,0.000,0.000
490,TVRZ,S,0.000,0.000
490,HRS,P,0.000,0.000
490,TAHR,S,0.000,0.000
490,FTB,P,0.000,0.000
490,TABZ,P,0.000,0.000
490,TABZ,S,0.000,0.000
490,TBZ,P,0.000,0.000
490,TBZ,S,0.000,0.000
490,BST,P,0.000,0.000
490,ORD,P,0.000,0.000
490,SRB,P,0.000,0.000
490,MRD,P,0.000,0.000
490,MRD,S,0.000,0.000
490,SHB,P,0.000,0.000
490,SHB,S,0.000,0.000
490,AZR,P,0.000,0.000
490,AZR,S,0.000,0.000
490,LRK,P,0.000,0.000
490,LRK,S,0.000,0.000
490,NAX,P,0.000,0.000
490,NAX,S,0.000,0.000
490,SBZ,P,0.000,0.000
490,GLBA,S,0.000,0.000
490,ASTR,P,0.000,0.000
490,ASTR,S,0.000,0.000
490,BRDA,P,0.000,0.000
490,BRDA,S,0.000,0.000
490,MAKU,P,0.000,0.000
490,SAAT,P,0.000,0.000
490,GANJ,P,0.000,0.000
490,GANJ,S,0.000,0.000
490,ZNJK,P,0.000,0.000
490,VANB,S,0.000,0.000
491,TVRZ,S,0.000,0.000
491,HRS,P,0.000,0.000
491,HRS,S,0.000,0.000
491,TAHR,P,0.000,0.000
491,TAHR,S,0.000,0.000
491,FTB,P,0.000,0.000
491,FTB,S,0.000,0.000
491,TABZ,P,0.000,0.000
491,TBZ,P,0.000,0.000
491,BST,P,0.000,0.000
491,ORD,P,0.000,0.000
491,SRB,P,0.000,0.000
491,SRB,S,0.000,0.000
491,MRD,P,0.000,0.000
491,MRD,S,0.000,0.000
491,GRMI,S,0.000,0.000
491,SHB,P,0.000,0.000
491,AZR,S,0.000,0.000
491,HSH,P,0.000,0.000
491,HSH,S,0.000,0.000
491,LRK,P,0.000,0.000
491,NAX,P,0.000,0.000
491,NAX,S,0.000,0.000
491,SBZ,P,0.000,0.000
491,LKRN,S,0.000,0.000
491,BRDA,S,0.000,0.000
491,MAKU,P,0.000,0.000
491,MAKU,S,0.000,0.000
491,SAAT,P,0.000,0.000
491,ZRD,P,0.000,0.000
491,GANJ,P,0.000,0.000
491,ZNJK,P,0.000,0.000
491,VANB,S,0.000,0.000
492,HRS,P,0.000,0.000
492,HRS,S,0.000,0.000
492,TVRZ,P,0.000,0.000
492,TVRZ,S,0.000,0.000
492,FTB,P,0.000,0.000
492,FTB,S,0.000,0.000
492,TABZ,P,0.000,0.000
492,BST,P,0.000,0.000
492,SRB,P,0.000,0.000
492,SRB,S,0.000,0.000
492,TBZ,P,0.000,0.000
492,GRMI,P,0.000,0.000
492,GRMI,S,0.000,0.000
492,ORD,P,0.000,0.000
492,HSH,P,0.000,0.000
492,HSH,S,0.000,0.000
492,LRK,P,0.000,0.000
492,AZR,S,0.000,0.000
492,MRD,P,0.000,0.000
492,MRD,S,0.000,0.000
492,SHB,P,0.000,0.000
492,ASTR,S,0.000,0.000
492,GLBA,P,0.000,0.000
492,LKRN,P,0.000,0.000
492,LKRN,S,0.000,0.000
492,NAX,P,0.000,0.000
492,SAAT,S,0.000,0.000
492,ZRD,S,0.000,0.000
492,ZNJK,P,0.000,0.000
492,ZNJK,S,0.000,0.000
492,MAKU,P,0.000,0.000
492,GANJ,P,0.000,0.000
492,GANJ,S,0.000,0.000
493,TVRZ,S,0.000,0.000
493,HRS,P,0.000,0.000
493,HRS,S,0.000,0.000
493,TAHR,P,0.000,0.000
493,FTB,P,0.000,0.000
493,FTB,S,0.000,0.000
493,TABZ,P,0.000,0.000
493,TABZ,S,0.000,0.000
493,TBZ,P,0.000,0.000
493,BST,P,0.000,0.000
493,BST,S,0.000,0.000
493,SRB,P,0.000,0.000
493,ORD,P,0.000,0.000
493,ORD,S,0.000,0.000
493,AZR,S,0.000,0.000
493,SHB,P,0.000,0.000
493,MRD,P,0.000,0.000
493,MRD,S,0.000,0.000
493,LRK,P,0.000,0.000
493,SBZ,P,0.000,0.000
493,GLBA,P,0.000,0.000
493,GLBA,S,0.000,0.000
493,ASTR,S,0.000,0.000
493,LKRN,P,0.000,0.000
493,LKRN,S,0.000,0.000
493,MAKU,P,0.000,0.000
493,MAKU,S,0.000,0.000
493,BRDA,P,0.000,0.000
493,SAAT,P,0.000,0.000
493,ZRD,S,0.000,0.000
493,ZNJK,P,0.000,0.000
493,GNI,S,0.000,0.000
493,VANB,P,0.000,0.000
494,TVRZ,P,0.000,0.000
494,TVRZ,S,0.000,0.000
494,TAHR,P,0.000,0.000
494,TAHR,S,0.000,0.000
494,HRS,S,0.000,0.000
494,FTB,S,0.000,0.000
494,TBZ,P,0.000,0.000
494,BST,P,0.000,0.000
494,ORD,P,0.000,0.000
494,MRD,P,0.000,0.000
494,MRD,S,0.000,0.000
494,SRB,P,0.000,0.000
494,SRB,S,0.000,0.000
494,GRMI,P,0.000,0.000
494,GRMI,S,0.000,0.000
494,SHB,P,0.000,0.000
494,AZR,S,0.000,0.000
494,HSH,P,0.000,0.000
494,NAX,S,0.000,0.000
494,SBZ,P,0.000,0.000
494,SBZ,S,0.000,0.000
494,GLBA,P,0.000,0.000
494,GLBA,S,0.000,0.000
494,LKRN,P,0.000,0.000
494,BRDA,S,0.000,0.000
494,MAKU,P,0.000,0.000
494,SAAT,P,0.000,0.000
494,ZRD,P,0.000,0.000
494,GANJ,P,0.000,0.000
494,GANJ,S,0.000,0.000
494,ZNJK,P,0.000,0.000
494,ZNJK,S,0.000,0.000
494,GNI,P,0.000,0.000
495,TVRZ,S,0.000,0.000
495,TBZ,P,0.000,0.000
495,TABZ,P,0.000,0.000
495,FTB,P,0.000,0.000
495,BST,S,0.000,0.000
495,MRD,P,0.000,0.000
495,SHB,P,0.000,0.000
495,SHB,S,0.000,0.000
495,AZR,P,0.000,0.000
495,AZR,S,0.000,0.000
495,SRB,P,0.000,0.000
495,SRB,S,0.000,0.000
495,GRMI,P,0.000,0.000
495,GRMI,S,0.000,0.000
495,NAX,P,0.000,0.000
495,NAX,S,0.000,0.000
495,HSH,P,0.000,0.000
495,SBZ,P,0.000,0.000
495,SBZ,S,0.000,0.000
495,LRK,P,0.000,0.000
495,GLBA,P,0.000,0.000
495,GLBA,S,0.000,0.000
495,LKRN,S,0.000,0.000
495,MAKU,P,0.000,0.000
495,MAKU,S,0.000,0.000
495,BRDA,S,0.000,0.000
495,SAAT,P,0.000,0.000
495,ZRD,P,0.000,0.000
495,GANJ,S,0.000,0.000
495,GNI,P,0.000,0.000
495,ZNJK,P,0.000,0.000
495,VANB,P,0.000,0.000
495,VANB,S,0.000,0.000
496,HRS,P,0.000,0.000
496,HRS,S,0.000,0.000
496,TABZ,S,0.000,0.000
496,TBZ,P,0.000,0.000
496,TBZ,S,0.000,0.000
496,BST,S,0.000,0.000
496,ORD,S,0.000,0.000
496,MRD,P,0.000,0.000
496,SHB,P,0.000,0.000
496,AZR,P,0.000,0.000
496,AZR,S,0.000,0.000
496,SRB,P,0.000,0.000
496,SRB,S,0.000,0.000
496,GRMI,P,0.000,0.000
496,NAX,S,0.000,0.000
496,LRK,P,0.000,0.000
496,LRK,S,0.000,0.000
