eid,code,phase,noise,wet
480,SRB,P,0.000,0.000
480,SRB,S,0.000,0.000
480,GRMI,P,0.000,0.000
480,GRMI,S,0.000,0.000
480,HSH,P,0.000,0.000
480,SBZ,P,0.000,0.000
480,SBZ,S,0.000,0.000
480,LRK,S,0.000,0.000
480,GLBA,P,0.000,0.000
480,ASTR,P,0.000,0.000
480,LKRN,P,0.000,0.000
480,BRDA,P,0.000,0.000
480,SAAT,S,0.000,0.000
480,ZRD,P,0.000,0.000
480,GNI,P,0.000,0.000
480,GNI,S,0.000,0.000
480,ZNJK,P,0.000,0.000
480,ZNJK,S,0.000,0.000
481,TVRZ,S,0.000,0.000
481,HRS,P,0.000,0.000
481,HRS,S,0.000,0.000
481,TAHR,P,0.000,0.000
481,FTB,P,0.000,0.000
481,FTB,S,0.000,0.000
481,TABZ,S,0.000,0.000
481,TBZ,P,0.000,0.000
481,TBZ,S,0.000,0.000
481,BST,P,0.000,0.000
481,BST,S,0.000,0.000
481,MRD,P,0.000,0.000
481,SHB,P,0.000,0.000
481,AZR,S,0.000,0.000
481,SRB,P,0.000,0.000
481,GRMI,P,0.000,0.000
481,GRMI,S,0.000,0.000
481,HSH,S,0.000,0.000
481,NAX,S,0.000,0.000
481,LRK,P,0.000,0.000
481,SBZ,S,0.000,0.000
481,GLBA,P,0.000,0.000
481,ASTR,P,0.000,0.000
481,ASTR,S,0.000,0.000
481,LKRN,P,0.000,0.000
481,LKRN,S,0.000,0.000
481,MAKU,P,0.000,0.000
481,BRDA,P,0.000,0.000
481,BRDA,S,0.000,0.000
481,SAAT,P,0.000,0.000
481,ZRD,P,0.000,0.000
481,GANJ,P,0.000,0.000
481,GNI,P,0.000,0.000
482,TVRZ,P,0.000,0.000
482,TVRZ,S,0.000,0.000
482,HRS,P,0.000,0.000
482,HRS,S,0.000,0.000
482,TAHR,P,0.000,0.000
482,TAHR,S,0.000,0.000
482,TABZ,S,0.000,0.000
482,TBZ,P,0.000,0.000
482,TBZ,S,0.000,0.000
482,BST,P,0.000,0.000
482,ORD,S,0.000,0.000
482,MRD,P,0.000,0.000
482,MRD,S,0.000,0.000
482,SHB,P,0.000,0.000
482,SHB,S,0.000,0.000
482,AZR,P,0.000,0.000
482,AZR,S,0.000,0.000
482,SRB,P,0.000,0.000
482,GRMI,P,0.000,0.000
482,HSH,P,0.000,0.000
482,NAX,P,0.000,0.000
482,NAX,S,0.000,0.000
482,LRK,P,0.000,0.000
482,LRK,S,0.000,0.000
482,SBZ,P,0.000,0.000
482,GLBA,S,0.000,0.000
482,ASTR,S,0.000,0.000
482,BRDA,P,0.000,0.000
482,SAAT,P,0.000,0.000
482,ZRD,P,0.000,0.000
482,GANJ,S,0.000,0.000
482,GNI,P,0.000,0.000
482,VANB,P,0.000,0.000
483,TVRZ,P,0.000,0.000
483,HRS,P,0.000,0.000
483,HRS,S,0.000,0.000
483,TAHR,S,0.000,0.000
483,TABZ,P,0.000,0.000
483,TBZ,P,0.000,0.000
483,TBZ,S,0.000,0.000
483,BST,P,0.000,0.000
483,ORD,S,0.000,0.000
483,MRD,P,0.000,0.000
483,MRD,S,0.000,0.000
483,SHB,P,0.000,0.000
483,AZR,P,0.000,0.000
483,SRB,P,0.000,0.000
483,SRB,S,0.000,0.000
483,GRMI,P,0.000,0.000
483,NAX,S,0.000,0.000
483,LRK,P,0.000,0.000
483,LRK,S,0.000,0.000
483,GLBA,P,0.000,0.000
483,GLBA,S,0.000,0.000
483,ASTR,P,0.000,0.000
483,ASTR,S,0.000,0.000
483,LKRN,P,0.000,0.000
483,MAKU,S,0.000,0.000
483,BRDA,P,0.000,0.000
483,SAAT,S,0.000,0.000
483,ZRD,P,0.000,0.000
483,GANJ,S,0.000,0.000
483,ZNJK,P,0.000,0.000
483,GNI,P,0.000,0.000
483,VANB,P,0.000,0.000
483,VANB,S,0.000,0.000
484,TVRZ,S,0.000,0.000
484,HRS,P,0.000,0.000
484,HRS,S,0.000,0.000
484,TAHR,P,0.000,0.000
484,TAHR,S,0.000,0.000
484,FTB,S,0.000,0.000
484,TABZ,P,0.000,0.000
484,TBZ,P,0.000,0.000
484,BST,P,0.000,0.000
484,BST,S,0.000,0.000
484,SRB,P,0.000,0.000
484,SRB,S,0.000,0.000
484,MRD,P,0.000,0.000
484,MRD,S,0.000,0.000
484,SHB,P,0.000,0.000
484,SHB,S,0.000,0.000
484,GRMI,P,0.000,0.000
484,HSH,P,0.000,0.000
484,LRK,P,0.000,0.000
484,LRK,S,0.000,0.000
484,GLBA,P,0.000,0.000
484,ASTR,S,0.000,0.000
484,LKRN,P,0.000,0.000
484,LKRN,S,0.000,0.000
484,MAKU,P,0.000,0.000
484,BRDA,P,0.000,0.000
484,BRDA,S,0.000,0.000
484,SAAT,S,0.000,0.000
484,ZRD,P,0.000,0.000
484,GANJ,P,0.000,0.000
484,GNI,P,0.000,0.000
484,VANB,P,0.000,0.000
484,VANB,S,0.000,0.000
485,HRS,P,0.000,0.000
485,FTB,P,0.000,0.000
485,FTB,S,0.000,0.000
485,TABZ,P,0.000,0.000
485,TABZ,S,0.000,0.000
485,TBZ,P,0.000,0.000
485,TBZ,S,0.000,0.000
485,BST,P,0.000,0.000
485,BST,S,0.000,0.000
485,ORD,S,0.000,0.000
485,SHB,P,0.000,0.000
485,SHB,S,0.000,0.000
485,MRD,P,0.000,0.000
485,MRD,S,0.000,0.000
485,SRB,P,0.000,0.000
485,SRB,S,0.000,0.000
485,GRMI,P,0.000,0.000
485,NAX,P,0.000,0.000
485,LRK,P,0.000,0.000
485,LRK,S,0.000,0.000
485,SBZ,P,0.000,0.000
485,GLBA,S,0.000,0.000
485,ASTR,P,0.000,0.000
485,ASTR,S,0.000,0.000
485,MAKU,P,0.000,0.000
485,BRDA,P,0.000,0.000
485,BRDA,S,0.000,0.000
485,SAAT,P,0.000,0.000
485,ZNJK,P,0.000,0.000
485,GANJ,P,0.000,0.000
485,GANJ,S,0.000,0.000
485,VANB,P,0.000,0.000
485,VANB,S,0.000,0.000
486,TVRZ,P,0.000,0.000
486,TVRZ,S,0.000,0.000
486,HRS,P,0.000,0.000
486,TAHR,P,0.000,0.000
486,TAHR,S,0.000,0.000
486,TABZ,S,0.000,0.000
486,TBZ,P,0.000,0.000
486,BST,P,0.000,0.000
486,BST,S,0.000,0.000
486,ORD,P,0.000,0.000
486,MRD,P,0.000,0.000
486,MRD,S,0.000,0.000
486,SHB,P,0.000,0.000
486,AZR,S,0.000,0.000
486,SRB,P,0.000,0.000
486,GRMI,S,0.000,0.000
486,HSH,P,0.000,0.000
486,HSH,S,0.000,0.000
486,NAX,P,0.000,0.000
486,NAX,S,0.000,0.000
486,LRK,P,0.000,0.000
486,LRK,S,0.000,0.000
486,SBZ,P,0.000,0.000
486,SBZ,S,0.000,0.000
486,GLBA,S,0.000,0.000
486,ASTR,P,0.000,0.000
486,ASTR,S,0.000,0.000
486,MAKU,P,0.000,0.000
486,SAAT,P,0.000,0.000
486,ZRD,P,0.000,0.000
486,GANJ,P,0.000,0.000
486,ZNJK,S,0.000,0.000
486,GNI,P,0.000,0.000
487,TVRZ,P,0.000,0.000
487,TVRZ,S,0.000,0.000
487,HRS,P,0.000,0.000
487,HRS,S,0.000,0.000
487,TAHR,P,0.000,0.000
487,FTB,P,0.000,0.000
487,TABZ,P,0.000,0.000
487,TABZ,S,0.000,0.000
487,TBZ,P,0.000,0.000
487,TBZ,S,0.000,0.000
487,BST,P,0.000,0.000
487,BST,S,0.000,0.000
487,ORD,S,0.000,0.000
487,SRB,P,0.000,0.000
487,MRD,P,0.000,0.000
487,GRMI,P,0.000,0.000
487,GRMI,S,0.000,0.000
487,SHB,P,0.000,0.000
487,AZR,P,0.000,0.000
487,AZR,S,0.000,0.000
487,HSH,P,0.000,0.000
487,HSH,S,0.000,0.000
487,LRK,S,0.000,0.000
487,SBZ,S,0.000,0.000
487,LKRN,P,0.000,0.000
487,BRDA,P,0.000,0.000
487,SAAT,P,0.000,0.000
487,SAAT,S,0.000,0.000
487,ZRD,P,0.000,0.000
487,ZNJK,P,0.000,0.000
487,ZNJK,S,0.000,0.000
487,GNI,P,0.000,0.000
487,GNI,S,0.000,0.000
488,TVRZ,P,0.000,0.000
488,TVRZ,S,0.000,0.000
488,HRS,P,0.000,0.000
488,TAHR,P,0.000,0.000
488,TAHR,S,0.000,0.000
488,FTB,P,0.000,0.000
488,TBZ,P,0.000,0.000
488,BST,P,0.000,0.000
488,BST,S,0.000,0.000
488,ORD,P,0.000,0.000
488,ORD,S,0.000,0.000
488,SRB,P,0.000,0.000
488,MRD,P,0.000,0.000
488,MRD,S,0.000,0.000
488,SHB,P,0.000,0.000
488,SHB,S,0.000,0.000
488,AZR,P,0.000,0.000
488,AZR,S,0.000,0.000
488,GRMI,S,0.000,0.000
488,HSH,P,0.000,0.000
488,LRK,P,0.000,0.000
488,NAX,S,0.000,0.000
488,SBZ,P,0.000,0.000
488,ASTR,P,0.000,0.000
488,ASTR,S,0.000,0.000
488,LKRN,S,0.000,0.000
488,BRDA,S,0.000,0.000
488,MAKU,S,0.000,0.000
488,ZRD,P,0.000,0.000
488,ZNJK,P,0.000,0.000
488,ZNJK,S,0.000,0.000
488,GNI,P,0.000,0.000
488,VANB,P,0.000,0.000
489,TVRZ,P,0.000,0.000
489,TAHR,P,0.000,0.000
489,TAHR,S,0.000,0.000
489,HRS,P,0.000,0.000
489,TABZ,P,0.000,0.000
489,FTB,P,0.000,0.000
489,TBZ,P,0.000,0.000
489,BST,P,0.000,0.000
489,BST,S,0.000,0.000
489,ORD,P,0.000,0.000
489,MRD,P,0.000,0.000
489,SHB,P,0.000,0.000
489,AZR,P,0.000,0.000
489,AZR,S,0.000,0.000
489,SRB,S,0.000,0.000
489,HSH,P,0.000,0.000
489,HSH,S,0.000,0.000
489,NAX,S,0.000,0.000
489,LRK,P,0.000,0.000
489,SBZ,S,0.000,0.000
489,GLBA,P,0.000,0.000
489,GLBA,S,0.000,0.000
489,ASTR,P,0.000,0.000
489,ASTR,S,0.000,0.000
489,LKRN,P,0.000,0.000
489,LKRN,S,0.000,0.000
489,MAKU,S,0.000,0.000
489,BRDA,S,0.000,0.000
489,SAAT,P,0.000,0.000
489,ZRD,S,0.000,0.000
489,GANJ,P,0.000,0.000
489,GANJ,S,0.000,0.000
489,GNI,P,0.000,0.000
490,TVRZ,P,0.000,0.000
490,HRS,P,0.000,0.000
490,HRS,S,0.000,0.000
490,FTB,P,0.000,0.000
490,TABZ,P,0.000,0.000
490,TABZ,S,0.000,0.000
490,TBZ,P,0.000,0.000
490,TBZ,S,0.000,0.000
490,BST,P,0.000,0.000
490,BST,S,0.000,0.000
490,SRB,P,0.000,0.000
490,SRB,S,0.000,0.000
490,MRD,P,0.000,0.000
490,MRD,S,0.000,0.000
490,SHB,P,0.000,0.000
490,SHB,S,0.000,0.000
490,GRMI,P,0.000,0.000
490,LRK,P,0.000,0.000
490,LRK,S,0.000,0.000
490,NAX,P,0.000,0.000
490,NAX,S,0.000,0.000
490,ASTR,S,0.000,0.000
490,LKRN,P,0.000,0.000
490,BRDA,P,0.000,0.000
490,MAKU,P,0.000,0.000
490,SAAT,P,0.000,0.000
490,ZRD,P,0.000,0.000
490,GANJ,P,0.000,0.000
490,GANJ,S,0.000,0.000
490,ZNJK,P,0.000,0.000
490,ZNJK,S,0.000,0.000
490,GNI,S,0.000,0.000
490,VANB,S,0.000,0.000
491,TVRZ,P,0.000,0.000
491,HRS,P,0.000,0.000
491,TAHR,P,0.000,0.000
491,TAHR,S,0.000,0.000
491,FTB,S,0.000,0.000
491,TABZ,P,0.000,0.000
491,TBZ,P,0.000,0.000
491,TBZ,S,0.000,0.000
491,BST,P,0.000,0.000
491,BST,S,0.000,0.000
491,ORD,P,0.000,0.000
491,SRB,P,0.000,0.000
491,SRB,S,0.000,0.000
491,MRD,P,0.000,0.000
491,MRD,S,0.000,0.000
491,GRMI,P,0.000,0.000
491,SHB,P,0.000,0.000
491,SHB,S,0.000,0.000
491,HSH,S,0.000,0.000
491,LRK,P,0.000,0.000
491,NAX,P,0.000,0.000
491,NAX,S,0.000,0.000
491,SBZ,P,0.000,0.000
491,ASTR,S,0.000,0.000
491,LKRN,P,0.000,0.000
491,BRDA,P,0.000,0.000
491,BRDA,S,0.000,0.000
491,MAKU,S,0.000,0.000
491,SAAT,P,0.000,0.000
491,SAAT,S,0.000,0.000
491,ZRD,P,0.000,0.000
491,ZRD,S,0.000,0.000
491,GNI,P,0.000,0.000
492,HRS,P,0.000,0.000
492,HRS,S,0.000,0.000
492,TAHR,S,0.000,0.000
492,TVRZ,P,0.000,0.000
492,TABZ,S,0.000,0.000
492,BST,P,0.000,0.000
492,BST,S,0.000,0.000
492,SRB,P,0.000,0.000
492,SRB,S,0.000,0.000
492,TBZ,P,0.000,0.000
492,TBZ,S,0.000,0.000
492,GRMI,P,0.000,0.000
492,ORD,P,0.000,0.000
492,ORD,S,0.000,0.000
492,HSH,P,0.000,0.000
492,HSH,S,0.000,0.000
492,LRK,P,0.000,0.000
492,LRK,S,0.000,0.000
492,AZR,P,0.000,0.000
492,MRD,P,0.000,0.000
492,MRD,S,0.000,0.000
492,SHB,P,0.000,0.000
492,GLBA,P,0.000,0.000
492,GLBA,S,0.000,0.000
492,LKRN,P,0.000,0.000
492,LKRN,S,0.000,0.000
492,NAX,P,0.000,0.000
492,SBZ,P,0.000,0.000
492,SAAT,S,0.000,0.000
492,BRDA,P,0.000,0.000
492,ZRD,P,0.000,0.000
492,ZRD,S,0.000,0.000
492,VANB,P,0.000,0.000
493,TVRZ,P,0.000,0.000
493,HRS,P,0.000,0.000
493,HRS,S,0.000,0.000
493,TAHR,P,0.000,0.000
493,FTB,P,0.000,0.000
493,FTB,S,0.000,0.000
493,TABZ,P,0.000,0.000
493,TABZ,S,0.000,0.000
493,TBZ,P,0.000,0.000
493,BST,P,0.000,0.000
493,BST,S,0.000,0.000
493,SRB,P,0.000,0.000
493,ORD,P,0.000,0.000
493,ORD,S,0.000,0.000
493,AZR,S,0.000,0.000
493,SHB,P,0.000,0.000
493,MRD,P,0.000,0.000
493,MRD,S,0.000,0.000
493,GRMI,P,0.000,0.000
493,HSH,P,0.000,0.000
493,HSH,S,0.000,0.000
493,SBZ,S,0.000,0.000
493,GLBA,P,0.000,0.000
493,ASTR,S,0.000,0.000
493,LKRN,P,0.000,0.000
493,LKRN,S,0.000,0.000
493,MAKU,P,0.000,0.000
493,BRDA,P,0.000,0.000
493,BRDA,S,0.000,0.000
493,SAAT,P,0.000,0.000
493,SAAT,S,0.000,0.000
493,ZRD,P,0.000,0.000
493,VANB,S,0.000,0.000
494,TVRZ,P,0.000,0.000
494,TVRZ,S,0.000,0.000
494,TAHR,P,0.000,0.000
494,TAHR,S,0.000,0.000
494,HRS,P,0.000,0.000
494,FTB,S,0.000,0.000
494,TBZ,P,0.000,0.000
494,BST,P,0.000,0.000
494,BST,S,0.000,0.000
494,MRD,P,0.000,0.000
494,MRD,S,0.000,0.000
494,SRB,P,0.000,0.000
494,SRB,S,0.000,0.000
494,GRMI,P,0.000,0.000
494,SHB,P,0.000,0.000
494,SHB,S,0.000,0.000
494,AZR,P,0.000,0.000
494,AZR,S,0.000,0.000
494,HSH,P,0.000,0.000
494,NAX,S,0.000,0.000
494,GLBA,P,0.000,0.000
494,GLBA,S,0.000,0.000
494,ASTR,P,0.000,0.000
494,ASTR,S,0.000,0.000
494,LKRN,P,0.000,0.000
494,BRDA,P,0.000,0.000
494,BRDA,S,0.000,0.000
494,MAKU,S,0.000,0.000
494,SAAT,P,0.000,0.000
494,ZRD,P,0.000,0.000
494,GNI,P,0.000,0.000
494,GNI,S,0.000,0.000
494,VANB,P,0.000,0.000
495,TAHR,S,0.000,0.000
495,HRS,P,0.000,0.000
495,TBZ,P,0.000,0.000
495,TBZ,S,0.000,0.000
495,TABZ,P,0.000,0.000
495,ORD,P,0.000,0.000
495,BST,P,0.000,0.000
495,BST,S,0.000,0.000
495,MRD,P,0.000,0.000
495,MRD,S,0.000,0.000
495,SHB,P,0.000,0.000
495,AZR,P,0.000,0.000
495,AZR,S,0.000,0.000
495,SRB,P,0.000,0.000
495,SRB,S,0.000,0.000
495,GRMI,P,0.000,0.000
495,GRMI,S,0.000,0.000
495,NAX,P,0.000,0.000
495,NAX,S,0.000,0.000
495,HSH,S,0.000,0.000
495,SBZ,P,0.000,0.000
495,LRK,S,0.000,0.000
495,LKRN,P,0.000,0.000
495,LKRN,S,0.000,0.000
495,MAKU,P,0.000,0.000
495,BRDA,P,0.000,0.000
495,BRDA,S,0.000,0.000
495,SAAT,P,0.000,0.000
495,ZRD,P,0.000,0.000
495,GNI,P,0.000,0.000
495,GNI,S,0.000,0.000
495,ZNJK,P,0.000,0.000
495,VANB,S,0.000,0.000
496,TVRZ,S,0.000,0.000
496,HRS,P,0.000,0.000
496,HRS,S,0.000,0.000
496,TABZ,S,0.000,0.000
496,TBZ,P,0.000,0.000
496,TBZ,S,0.000,0.000
496,ORD,S,0.000,0.000
496,MRD,P,0.000,0.000
496,SHB,P,0.000,0.000
496,AZR,P,0.000,0.000
496,AZR,S,0.000,0.000
496,SRB,P,0.000,0.000
496,GRMI,P,0.000,0.000
496,GRMI,S,0.000,0.000
496,NAX,S,0.000,0.000
496,LRK,P,0.000,0.000
496,SBZ,S,0.000,0.000
496,GLBA,P,0.000,0.000
496,GLBA,S,0.000,0.000
496,ASTR,P,0.000,0.000
496,LKRN,P,0.000,0.000
496,MAKU,P,0.000,0.000
496,MAKU,S,0.000,0.000
496,BRDA,P,0.000,0.000
496,SAAT,P,0.000,0.000
496,SAAT,S,0.000,0.000
496,ZRD,P,0.000,0.000
496,GANJ,P,0.000,0.000
496,GANJ,S,0.000,0.000
496,ZNJK,P,0.000,0.000
496,VANB,S,0.000,0.000
497,TAHR,S,0.000,0.000
497,HRS,P,0.000,0.000
497,TBZ,P,0.000,0.000
497,TABZ,P,0.000,0.000
497,FTB,S,0.000,0.000
497,ORD,S,0.000,0.000
497,BST,P,0.000,0.000
497,BST,S,0.000,0.000
497,MRD,P,0.000,0.000
497,MRD,S,0.000,0.000
497,SHB,P,0.000,0.000
497,SHB,S,0.000,0.000
497,AZR,P,0.000,0.000
497,SRB,P,0.000,0.000
497,SRB,S,0.000,0.000
497,GRMI,P,0.000,0.000
497,NAX,P,0.000,0.000
497,NAX,S,0.000,0.000
497,HSH,P,0.000,0.000
497,HSH,S,0.000,0.000
497,SBZ,P,0.000,0.000
497,LRK,S,0.000,0.000
497,GLBA,P,0.000,0.000
497,ASTR,P,0.000,0.000
497,LKRN,P,0.000,0.000
497,MAKU,P,0.000,0.000
497,BRDA,S,0.000,0.000
497,GNI,P,0.000,0.000
497,GNI,S,0.000,0.000
497,ZNJK,P,0.000,0.000
497,ZNJK,S,0.000,0.000
497,VANB,P,0.000,0.000
497,VANB,S,0.000,0.000
498,TVRZ,P,0.000,0.000
498,HRS,P,0.000,0.000
498,HRS,S,0.000,0.000
498,FTB,P,0.000,0.000
498,FTB,S,0.000,0.000
498,TABZ,S,0.000,0.000
498,TBZ,P,0.000,0.000
498,TBZ,S,0.000,0.000
498,BST,P,0.000,0.000
498,BST,S,0.000,0.000
498,ORD,P,0.000,0.000
498,ORD,S,0.000,0.000
498,SRB,P,0.000,0.000
498,MRD,P,0.000,0.000
498,MRD,S,0.000,0.000
498,SHB,P,0.000,0.000
498,GRMI,P,0.000,0.000
498,AZR,P,0.000,0.000
498,HSH,S,0.000,0.000
498,LRK,S,0.000,0.000
498,SBZ,P,0.000,0.000
498,GLBA,P,0.000,0.000
498,GLBA,S,0.000,0.000
498,ASTR,P,0.000,0.000
498,BRDA,P,0.000,0.000
498,MAKU,P,0.000,0.000
498,MAKU,S,0.000,0.000
498,ZRD,P,0.000,0.000
498,GANJ,P,0.000,0.000
498,GANJ,S,0.000,0.000
498,ZNJK,P,0.000,0.000
498,GNI,S,0.000,0.000
498,VANB,S,0.000,0.000
499,TVRZ,P,0.000,0.000
499,TVRZ,S,0.000,0.000
499,HRS,P,0.000,0.000
499,HRS,S,0.000,0.000
499,TAHR,S,0.000,0.000
499,TABZ,S,0.000,0.000
499,FTB,P,0.000,0.000
499,TBZ,P,0.000,0.000
499,BST,P,0.000,0.000
499,BST,S,0.000,0.000
499,ORD,S,0.000,0.000
499,MRD,P,0.000,0.000
499,MRD,S,0.000,0.000
499,SHB,P,0.000,0.000
499,AZR,P,0.000,0.000
499,SRB,P,0.000,0.000
499,GRMI,P,0.000,0.000
499,LRK,P,0.000,0.000
499,SBZ,P,0.000,0.000
499,SBZ,S,0.000,0.000
499,ASTR,P,0.000,0.000
499,ASTR,S,0.000,0.000
499,LKRN,S,0.000,0.000
499,BRDA,P,0.000,0.000
499,SAAT,P,0.000,0.000
499,SAAT,S,0.000,0.000
499,ZRD,P,0.000,0.000
499,GANJ,P,0.000,0.000
499,GANJ,S,0.000,0.000
499,GNI,P,0.000,0.000
499,GNI,S,0.000,0.000
499,ZNJK,P,0.000,0.000
499,ZNJK,S,0.000,0.000
500,HRS,P,0.000,0.000
500,HRS,S,0.000,0.000
500,TAHR,P,0.000,0.000
500,TAHR,S,0.000,0.000
500,FTB,P,0.000,0.000
500,FTB,S,0.000,0.000
500,TABZ,P,0.000,0.000
500,TBZ,P,0.000,0.000
500,BST,P,0.000,0.000
500,SRB,P,0.000,0.000
500,SRB,S,0.000,0.000
500,MRD,P,0.000,0.000
500,AZR,S,0.000,0.000
500,SHB,P,0.000,0.000
500,SHB,S,0.000,0.000
500,LRK,P,0.000,0.000
500,LRK,S,0.000,0.000
500,SBZ,P,0.000,0.000
500,GLBA,P,0.000,0.000
500,ASTR,P,0.000,0.000
500,ASTR,S,0.000,0.000
500,LKRN,P,0.000,0.000
500,LKRN,S,0.000,0.000
500,BRDA,P,0.000,0.000
500,BRDA,S,0.000,0.000
500,SAAT,P,0.000,0.000
500,SAAT,S,0.000,0.000
500,ZRD,P,0.000,0.000
500,ZRD,S,0.000,0.000
500,ZNJK,P,0.000,0.000
500,GANJ,S,0.000,0.000
500,VANB,P,0.000,0.000
500,VANB,S,0.000,0.000
501,TVRZ,S,0.000,0.000
501,HRS,P,0.000,0.000
501,HRS,S,0.000,0.000
501,TAHR,S,0.000,0.000
501,TABZ,P,0.000,0.000
501,FTB,S,0.000,0.000
501,TBZ,P,0.000,0.000
501,BST,P,0.000,0.000
501,BST,S,0.000,0.000
501,ORD,P,0.000,0.000
501,MRD,P,0.000,0.000
501,MRD,S,0.000,0.000
501,SHB,P,0.000,0.000
501,SHB,S,0.000,0.000
501,AZR,S,0.000,0.000
501,SRB,P,0.000,0.000
501,SRB,S,0.000,0.000
501,HSH,P,0.000,0.000
501,NAX,P,0.000,0.000
501,NAX,S,0.000,0.000
501,SBZ,P,0.000,0.000
501,LRK,P,0.000,0.000
501,GLBA,P,0.000,0.000
501,GLBA,S,0.000,0.000
501,ASTR,P,0.000,0.000
501,ASTR,S,0.000,0.000
501,SAAT,P,0.000,0.000
501,SAAT,S,0.000,0.000
501,ZRD,P,0.000,0.000
501,GANJ,P,0.000,0.000
501,GNI,P,0.000,0.000
501,ZNJK,P,0.000,0.000
501,VANB,S,0.000,0.000
502,TVRZ,P,0.000,0.000
502,TVRZ,S,0.000,0.000
502,HRS,P,0.000,0.000
502,HRS,S,0.000,0.000
502,FTB,S,0.000,0.000
502,TABZ,P,0.000,0.000
502,TABZ,S,0.000,0.000
502,TBZ,P,0.000,0.000
502,BST,P,0.000,0.000
502,ORD,P,0.000,0.000
502,ORD,S,0.000,0.000
502,SRB,P,0.000,0.000
502,MRD,P,0.000,0.000
502,SHB,P,0.000,0.000
502,SHB,S,0.000,0.000
502,AZR,P,0.000,0.000
502,AZR,S,0.000,0.000
502,HSH,P,0.000,0.000
502,HSH,S,0.000,0.000
502,LRK,P,0.000,0.000
502,LRK,S,0.000,0.000
502,NAX,P,0.000,0.000
502,NAX,S,0.000,0.000
502,GLBA,P,0.000,0.000
502,LKRN,P,0.000,0.000
502,MAKU,S,0.000,0.000
502,SAAT,P,0.000,0.000
502,SAAT,S,0.000,0.000
502,GANJ,P,0.000,0.000
502,GANJ,S,0.000,0.000
502,ZNJK,P,0.000,0.000
502,GNI,S,0.000,0.000
502,VANB,P,0.000,0.000
503,TVRZ,P,0.000,0.000
503,TVRZ,S,0.000,0.000
503,HRS,P,0.000,0.000
503,HRS,S,0.000,0.000
503,TAHR,P,0.000,0.000
503,FTB,P,0.000,0.000
503,FTB,S,0.000,0.000
503,TABZ,P,0.000,0.000
503,TBZ,P,0.000,0.000
503,BST,P,0.000,0.000
503,BST,S,0.000,0.000
503,ORD,S,0.000,0.000
503,SRB,P,0.000,0.000
503,MRD,P,0.000,0.000
503,MRD,S,0.000,0.000
503,SHB,P,0.000,0.000
503,SHB,S,0.000,0.000
503,AZR,S,0.000,0.000
503,HSH,P,0.000,0.000
503,HSH,S,0.000,0.000
503,LRK,P,0.000,0.000
503,ASTR,P,0.000,0.000
503,LKRN,S,0.000,0.000
503,BRDA,S,0.000,0.000
503,MAKU,P,0.000,0.000
503,MAKU,S,0.000,0.000
503,SAAT,P,0.000,0.000
503,ZRD,P,0.000,0.000
503,ZRD,S,0.000,0.000
503,GANJ,P,0.000,0.000
503,ZNJK,P,0.000,0.000
503,GNI,P,0.000,0.000
503,VANB,S,0.000,0.000
504,TAHR,S,0.000,0.000
504,FTB,P,0.000,0.000
504,TABZ,P,0.000,0.000
504,TBZ,P,0.000,0.000
504,TBZ,S,0.000,0.000
504,BST,P,0.000,0.000
504,BST,S,0.000,0.000
504,ORD,P,0.000,0.000
504,SRB,P,0.000,0.000
504,SRB,S,0.000,0.000
504,GRMI,S,0.000,0.000
504,MRD,P,0.000,0.000
504,MRD,S,0.000,0.000
504,SHB,P,0.000,0.000
504,SHB,S,0.000,0.000
504,AZR,P,0.000,0.000
504,HSH,P,0.000,0.000
504,LRK,P,0.000,0.000
504,LRK,S,0.000,0.000
504,NAX,P,0.000,0.000
504,GLBA,P,0.000,0.000
504,GLBA,S,0.000,0.000
504,LKRN,P,0.000,0.000
504,BRDA,P,0.000,0.000
504,BRDA,S,0.000,0.000
504,MAKU,P,0.000,0.000
504,MAKU,S,0.000,0.000
504,ZRD,S,0.000,0.000
504,GANJ,P,0.000,0.000
504,ZNJK,S,0.000,0.000
504,GNI,P,0.000,0.000
504,GNI,S,0.000,0.000
504,VANB,P,0.000,0.000
505,TVRZ,S,0.000,0.000
505,TAHR,S,0.000,0.000
505,HRS,P,0.000,0.000
505,HRS,S,0.000,0.000
505,FTB,P,0.000,0.000
505,FTB,S,0.000,0.000
505,TABZ,P,0.000,0.000
505,TBZ,P,0.000,0.000
505,TBZ,S,0.000,0.000
505,BST,P,0.000,0.000
505,BST,S,0.000,0.000
505,MRD,P,0.000,0.000
505,MRD,S,0.000,0.000
505,SRB,P,0.000,0.000
505,SRB,S,0.000,0.000
505,SHB,P,0.000,0.000
505,GRMI,S,0.000,0.000
505,AZR,P,0.000,0.000
505,GLBA,P,0.000,0.000
505,ASTR,P,0.000,0.000
505,ASTR,S,0.000,0.000
505,LKRN,P,0.000,0.000
505,LKRN,S,0.000,0.000
505,BRDA,P,0.000,0.000
505,MAKU,P,0.000,0.000
505,MAKU,S,0.000,0.000
505,ZRD,P,0.000,0.000
505,GANJ,P,0.000,0.000
505,GANJ,S,0.000,0.000
505,ZNJK,P,0.000,0.000
505,GNI,P,0.000,0.000
505,GNI,S,0.000,0.000
505,VANB,P,0.000,0.000
506,HRS,P,0.000,0.000
506,HRS,S,0.000,0.000
506,TVRZ,S,0.000,0.000
506,TABZ,P,0.000,0.000
506,TABZ,S,0.000,0.000
506,TBZ,P,0.000,0.000
