                        ORT     Lon     Lat     Dep     Mag  Nus  NuP  NuS  ADS  MDS  GAP     RMS     ERH     ERZ
2012-09-11T10:30:33.750000Z  46.647  38.405  19.096   3.300   78   78   12    0    0   42   0.259   2.576   2.477
2012-09-13T00:19:48.080000Z  46.666  38.456   9.563   1.700   98   98   16    0    0   39   0.347   3.564   6.065
2012-09-13T12:12:12.960000Z  46.891  38.431  17.743   2.500   68   68   10    0    0   48   0.368   2.108   1.548
2012-09-13T19:45:20.300000Z  46.706  38.426  20.407   3.200   78   78    7    0    0   42   0.173   2.181   1.996
2012-09-15T19:19:20.920000Z  46.815  38.419  18.187   2.200   63   63    9    0    0   44   0.166   2.041   1.930
2012-09-06T10:38:30.900000Z  46.815  38.406  13.585   2.200    7    7    1    0    0   45   0.214   7.336   7.858
2012-09-08T08:30:03.600000Z  46.764  38.397  13.422   2.500    7    7    1    0    0   45   0.159   4.837   7.060
2012-09-14T16:41:04.700000Z  46.784  38.394  13.444   2.400   14   14    2    0    0   46   0.189   4.412   6.215
2012-09-14T13:21:02.000000Z  46.792  38.362  11.142   1.800    7    7    1    0    0   49   0.225  12.141  14.620
2012-09-15T20:28:28.900000Z  46.799  38.367  11.963   1.500    7    7    1    0    0   48   0.225  12.146  13.805
2012-08-26T05:22:11.600000Z  46.698  38.432  18.928   2.800    7    7    1    0    0   41   0.161   6.480   7.034
2012-08-26T11:15:27.900000Z  46.678  38.443  19.071   2.300    7    7    1    0    0   40   0.161   6.363   7.049
2012-08-15T05:26:26.800000Z  46.770  38.432  10.077   2.400    7    7    1    0    0   43   0.056   1.285   1.839
2012-08-23T16:37:19.100000Z  46.780  38.466   9.920   2.800    7    7    1    0    0   40   0.056   1.279   1.885
2012-08-20T21:17:40.000000Z  46.654  38.443  10.027   1.900    6    6    2    0    0   39   0.394   2.529   3.735
2012-08-20T21:37:38.800000Z  46.678  38.447   4.973   2.800    6    6    2    0    0   40   0.394   2.509   9.402
2012-08-11T13:14:05.500000Z  46.673  38.389   4.428   4.400    8    8    0    0    0   44   0.197   6.915  11.128
2012-08-11T18:13:03.200000Z  46.660  38.392   5.080   3.000    8    8    0    0    0   44   0.197   6.910  11.235
